,year,selling_price,mileage,engine,max_power,torque,Max_Power_To_Age,Price_To_Age,Price_To_Torque,Price_To_Max_Power,Price_To_engine
4029,2018,780000,17.5,1199.0,88.7,110.0,14.7833,130000.0,7090.909090909091,8793.68658399098,650.5421184320267
4030,2014,500000,25.01,1498.0,89.75,204.0,8.975,50000.0,2450.9803921568628,5571.030640668524,333.7783711615487
4031,2017,335000,23.95,998.0,67.05,90.0,9.5786,47857.142857142855,3722.222222222222,4996.27143922446,335.67134268537075
4032,2017,755000,28.4,1248.0,74.02,190.0,10.5743,107857.14285714286,3973.684210526316,10199.945960551204,604.9679487179487
4033,2016,651000,21.19,1396.0,88.76,219.66,11.095,81375.0,2963.6711281070748,7334.384858044164,466.3323782234957
4034,2016,690000,25.1,1248.0,88.5,200.0,11.0625,86250.0,3450.0,7796.610169491525,552.8846153846154
4035,2017,589000,26.59,1248.0,74.0,190.0,10.5714,84142.85714285714,3100.0,7959.459459459459,471.95512820512823
4036,2015,445000,21.0,1498.0,74.96,210.0,8.3289,49444.444444444445,2119.0476190476193,5936.499466382071,297.06275033377835
4037,2013,475000,21.7,1498.0,98.96,215.0,8.9964,43181.818181818184,2209.3023255813955,4799.919159256266,317.0894526034713
4038,2014,465000,27.4,1498.0,98.63,200.0,9.863,46500.0,2325.0,4714.589881374835,310.4138851802403
4039,2011,225000,15.0,1368.0,90.0,116.0,6.9231,17307.69230769231,1939.655172413793,2500.0,164.47368421052633
4040,2015,445000,21.0,1498.0,74.96,210.0,8.3289,49444.444444444445,2119.0476190476193,5936.499466382071,297.06275033377835
4041,2017,525000,18.890787401574805,1418.9650590551182,89.08584830216535,163.6975246062992,12.7265,75000.0,3207.134629938061,5893.19190427734,369.9879688014269
4042,2010,200000,18.9,998.0,67.1,90.0,4.7929,14285.714285714286,2222.222222222222,2980.625931445604,200.40080160320642
4043,2018,611000,19.1,1197.0,85.8,114.0,14.3,101833.33333333333,5359.649122807017,7121.212121212121,510.4427736006683
4044,2016,825000,21.38,1396.0,88.7,219.7,11.0875,103125.0,3755.1206190259445,9301.014656144307,590.974212034384
4045,2015,599000,21.7,1498.0,98.96,215.0,10.9956,66555.55555555556,2786.046511627907,6052.950687146322,399.8664886515354
4046,2018,490000,16.1,1197.0,85.0,113.0,14.1667,81666.66666666667,4336.283185840708,5764.705882352941,409.3567251461988
4047,2017,340000,21.1,814.0,55.2,74.5,7.8857,48571.42857142857,4563.758389261745,6159.420289855072,417.6904176904177
4048,2013,350000,22.07,1199.0,73.9,180.0,6.7182,31818.18181818182,1944.4444444444443,4736.129905277401,291.9099249374479
4049,2018,695000,22.0,1197.0,81.8,113.0,13.6333,115833.33333333333,6150.442477876106,8496.332518337409,580.6182121971596
4050,2015,270000,22.74,796.0,47.3,69.0,5.2556,30000.0,3913.0434782608695,5708.245243128965,339.1959798994975
4051,2016,790000,24.52,1248.0,88.5,200.0,11.0625,98750.0,3950.0,8926.553672316384,633.0128205128206
4052,2016,590000,25.2,1248.0,74.0,190.0,9.25,73750.0,3105.2631578947367,7972.972972972973,472.7564102564103
4053,2017,635000,21.21,1197.0,81.8,113.0,11.6857,90714.28571428571,5619.469026548672,7762.836185819071,530.4928989139515
4054,2012,265000,23.08,1461.0,63.12,160.0,5.26,22083.333333333332,1656.25,4198.352344740178,181.38261464750173
4055,2014,600000,23.4,1248.0,74.0,190.0,7.4,60000.0,3157.8947368421054,8108.108108108108,480.7692307692308
4056,2015,525000,23.59,1364.0,67.05,170.0,7.45,58333.333333333336,3088.235294117647,7829.977628635347,384.8973607038123
4057,2011,150000,18.5,1399.0,68.0,160.0,5.2308,11538.461538461539,937.5,2205.8823529411766,107.21944245889921
4058,2007,55000,15.9,1298.0,85.0,110.0,5.0,3235.294117647059,500.0,647.0588235294117,42.3728813559322
4059,2017,925000,24.3,1248.0,88.5,200.0,12.6429,132142.85714285713,4625.0,10451.977401129943,741.1858974358975
4060,2017,690000,21.04,1461.0,83.8,200.0,11.9714,98571.42857142857,3450.0,8233.890214797137,472.2792607802875
4061,2012,560000,20.77,1248.0,88.76,200.0,7.3967,46666.666666666664,2800.0,6309.148264984226,448.71794871794873
4062,2018,950000,28.09,1248.0,88.5,200.0,14.75,158333.33333333334,4750.0,10734.463276836159,761.2179487179487
4063,2017,695000,21.04,1461.0,83.8,200.0,11.9714,99285.71428571429,3475.0,8293.556085918855,475.7015742642026
4064,2013,450000,18.6,1197.0,85.8,114.0,7.8,40909.09090909091,3947.3684210526317,5244.755244755245,375.9398496240602
4065,2009,229999,16.1,1197.0,85.0,113.0,5.6667,15333.266666666666,2035.3893805309735,2705.8705882352942,192.14619883040936
4066,2017,300000,23.95,998.0,67.05,90.0,9.5786,42857.142857142855,3333.3333333333335,4474.27293064877,300.6012024048096
4067,2012,200000,19.7,796.0,46.3,62.0,3.8583,16666.666666666668,3225.8064516129034,4319.654427645789,251.25628140703517
4068,2011,235000,18.06,1198.0,75.0,104.0,5.7692,18076.923076923078,2259.6153846153848,3133.3333333333335,196.1602671118531
4069,2017,666000,18.6,1197.0,81.83,114.7,11.69,95142.85714285714,5806.451612903225,8138.824392032262,556.390977443609
4070,2018,834000,25.5,1498.0,98.6,200.0,16.4333,139000.0,4170.0,8458.41784989858,556.7423230974633
4071,2010,360000,17.8,1248.0,75.0,190.0,5.3571,25714.285714285714,1894.7368421052631,4800.0,288.46153846153845
4072,2014,240000,21.1,814.0,55.2,74.5,5.52,24000.0,3221.4765100671143,4347.826086956521,294.84029484029486
4073,2016,210000,25.2,1248.0,74.0,190.0,9.25,26250.0,1105.2631578947369,2837.837837837838,168.26923076923077
4074,2010,135000,19.09,1396.0,69.0,135.0,4.9286,9642.857142857143,1000.0,1956.5217391304348,96.70487106017193
4075,2017,700000,18.49,1493.0,100.0,240.0,14.2857,100000.0,2916.6666666666665,7000.0,468.85465505693236
4076,2017,750000,18.49,1493.0,100.0,240.0,14.2857,107142.85714285714,3125.0,7500.0,502.34427327528465
4077,2012,425000,20.5,1598.0,103.5,250.0,8.625,35416.666666666664,1700.0,4106.280193236715,265.9574468085106
4078,2011,150000,18.6,1199.0,79.4,108.0,6.1077,11538.461538461539,1388.888888888889,1889.168765743073,125.10425354462052
4079,2014,215000,21.1,814.0,55.2,74.5,5.52,21500.0,2885.9060402684563,3894.927536231884,264.1277641277641
4080,2014,225000,20.63,1198.0,67.0,104.0,6.7,22500.0,2163.4615384615386,3358.208955223881,187.81302170283806
4081,2017,330000,23.01,999.0,67.0,91.0,9.5714,47142.857142857145,3626.3736263736264,4925.373134328358,330.33033033033036
4082,2014,374000,18.9,1197.0,81.86,113.75,8.186,37400.0,3287.912087912088,4568.775958954312,312.4477861319967
4083,2016,390000,19.09,1405.0,69.01,135.0,8.6262,48750.0,2888.8888888888887,5651.354876104912,277.5800711743772
4084,2013,455999,18.5,1197.0,82.85,113.7,7.5318,41454.454545454544,4010.545294635004,5503.910681955342,380.9515455304929
4085,2013,453000,17.2,1197.0,103.6,175.0,9.4182,41181.818181818184,2588.5714285714284,4372.586872586873,378.44611528822054
4086,2016,579000,17.0,1198.0,73.75,110.0,9.2188,72375.0,5263.636363636364,7850.847457627118,483.30550918196997
4087,2010,258000,16.95,1197.0,78.9,111.8,5.6357,18428.571428571428,2307.6923076923076,3269.9619771863117,215.5388471177945
4088,2012,428000,16.8,1497.0,116.4,146.0,9.7,35666.666666666664,2931.5068493150684,3676.975945017182,285.9051436205745
4089,2011,262000,20.36,1197.0,78.9,111.7,6.0692,20153.846153846152,2345.5684870188,3320.6590621039286,218.88053467000836
4090,2013,389000,16.47,1198.0,73.9,110.0,6.7182,35363.63636363636,3536.3636363636365,5263.870094722598,324.70784641068445
4091,2015,346000,18.44,1198.0,75.0,104.0,8.3333,38444.444444444445,3326.923076923077,4613.333333333333,288.8146911519199
4092,2011,339000,16.7,1198.0,88.8,110.0,6.8308,26076.923076923078,3081.818181818182,3817.5675675675675,282.97161936560934
4093,2011,272000,16.95,1197.0,78.9,111.8,6.0692,20923.076923076922,2432.9159212880145,3447.401774397972,227.23475355054302
4094,2012,369000,18.6,1197.0,85.8,114.0,7.15,30750.0,3236.842105263158,4300.699300699301,308.2706766917293
4095,2011,277000,18.6,1197.0,85.8,114.0,6.6,21307.69230769231,2429.8245614035086,3228.4382284382286,231.41186299081036
4096,2018,535000,20.3,1199.0,84.0,114.0,14.0,89166.66666666667,4692.982456140351,6369.047619047619,446.2051709758132
4097,2015,265000,23.95,998.0,67.05,90.0,7.45,29444.444444444445,2944.4444444444443,3952.27442207308,265.5310621242485
4098,2014,459999,24.0,1120.0,70.0,160.0,7.0,45999.9,2874.99375,6571.414285714286,410.7133928571429
4099,2019,667000,18.6,1197.0,81.86,114.73,16.372,133400.0,5813.649437810512,8148.0576594185195,557.2263993316625
4100,2012,229999,23.57,1396.0,70.0,140.0,5.8333,19166.583333333332,1642.85,3285.7,164.7557306590258
4101,2016,200000,25.0,1396.0,69.0,140.0,8.625,25000.0,1428.5714285714287,2898.550724637681,143.26647564469914
4102,2012,280000,17.8,1399.0,67.0,160.0,5.5833,23333.333333333332,1750.0,4179.104477611941,200.14295925661187
4103,2014,590000,18.6,1197.0,81.83,114.7,8.183,59000.0,5143.853530950305,7210.069656605157,492.8989139515455
4104,2010,142000,19.81,1086.0,68.05,99.04,4.8607,10142.857142857143,1433.7641357027462,2086.7009551800147,130.75506445672193
4105,2017,850000,17.4,1497.0,117.6,145.0,16.8,121428.57142857143,5862.068965517241,7227.891156462585,567.8022712090849
4106,2014,600000,24.2,1498.0,98.6,200.0,9.86,60000.0,3000.0,6085.192697768763,400.5340453938585
4107,2017,700000,18.49,1493.0,100.0,240.0,14.2857,100000.0,2916.6666666666665,7000.0,468.85465505693236
4108,2013,200000,18.6,1199.0,79.4,108.0,7.2182,18181.81818181818,1851.851851851852,2518.8916876574303,166.80567139282735
4109,2014,220000,23.95,998.0,67.05,90.0,6.705,22000.0,2444.4444444444443,3281.1334824757646,220.44088176352705
4110,2018,650000,18.9,1197.0,81.86,113.75,13.6433,108333.33333333333,5714.285714285715,7940.386024920596,543.0242272347535
4111,2012,550000,19.01,1461.0,108.45,248.0,9.0375,45833.333333333336,2217.7419354838707,5071.461502996773,376.4544832306639
4112,2009,125000,19.7,796.0,46.3,62.0,3.0867,8333.333333333334,2016.1290322580646,2699.7840172786177,157.03517587939697
4113,2011,450000,17.0,1497.0,118.0,146.0,9.0769,34615.38461538462,3082.1917808219177,3813.5593220338983,300.6012024048096
4114,2014,459999,23.4,1248.0,74.0,190.0,7.4,45999.9,2421.047368421053,6216.2027027027025,368.5889423076923
4115,2014,434999,23.4,1248.0,74.0,190.0,7.4,43499.9,2289.4684210526316,5878.364864864865,348.55689102564105
4116,2015,600000,25.2,1248.0,74.0,190.0,8.2222,66666.66666666667,3157.8947368421054,8108.108108108108,480.7692307692308
4117,2008,135000,18.9,998.0,67.1,90.0,4.1938,8437.5,1500.0,2011.9225037257827,135.27054108216433
4118,2016,550000,18.16,1196.0,86.8,112.0,10.85,68750.0,4910.714285714285,6336.405529953917,459.86622073578593
4119,2014,385000,23.1,998.0,67.04,90.0,6.704,38500.0,4277.777777777777,5742.8400954653935,385.77154308617236
4120,2016,780000,22.54,1396.0,88.73,219.7,11.0912,97500.0,3550.295857988166,8790.713400202862,558.7392550143267
4121,2008,100000,19.7,796.0,46.3,62.0,2.8938,6250.0,1612.9032258064517,2159.8272138228945,125.62814070351759
4122,2017,650000,22.54,1396.0,88.73,219.7,12.6757,92857.14285714286,2958.579881656805,7325.594500169052,465.6160458452722
4123,2015,500000,20.4,1248.0,91.7,209.0,10.1889,55555.555555555555,2392.3444976076553,5452.562704471101,400.64102564102564
4124,2017,590000,25.2,1248.0,74.0,190.0,10.5714,84285.71428571429,3105.2631578947367,7972.972972972973,472.7564102564103
4125,2016,459999,23.1,998.0,67.04,90.0,8.38,57499.875,5111.1,6861.5602625298325,460.92084168336675
4126,2020,578000,21.21,1197.0,81.8,113.0,20.45,144500.0,5115.04424778761,7066.014669926651,482.87385129490394
4127,2012,550000,20.77,1248.0,88.76,200.0,7.3967,45833.333333333336,2750.0,6196.484903109508,440.70512820512823
4128,2013,465000,16.8,1497.0,116.3,146.0,10.5727,42272.72727272727,3184.931506849315,3998.2803095442823,310.6212424849699
4129,2014,250000,20.8,1461.0,65.0,160.0,6.5,25000.0,1562.5,3846.153846153846,171.11567419575633
4130,2018,420000,20.51,998.0,67.0,90.0,11.1667,70000.0,4666.666666666667,6268.6567164179105,420.8416833667335
4131,2017,550000,21.21,1197.0,81.8,113.0,11.6857,78571.42857142857,4867.256637168141,6723.716381418093,459.4820384294068
4132,2018,270000,24.7,796.0,47.3,69.0,7.8833,45000.0,3913.0434782608695,5708.245243128965,339.1959798994975
4133,2018,700000,22.0,1197.0,81.8,113.0,13.6333,116666.66666666667,6194.690265486725,8557.457212713936,584.7953216374269
4134,2017,500000,20.4,1197.0,81.8,113.0,11.6857,71428.57142857143,4424.778761061947,6112.469437652812,417.7109440267335
4135,2013,320000,18.5,1197.0,82.85,113.7,7.5318,29090.909090909092,2814.423922603342,3862.401931200966,267.33500417710945
4136,2018,700000,28.4,1248.0,74.02,190.0,12.3367,116666.66666666667,3684.2105263157896,9456.903539583896,560.8974358974359
4137,2015,290000,20.51,998.0,67.04,90.0,7.4489,32222.222222222223,3222.222222222222,4325.775656324582,290.5811623246493
4138,2012,265000,19.4,1198.0,86.8,109.0,7.2333,22083.333333333332,2431.1926605504586,3052.9953917050693,221.20200333889815
4139,2018,830000,21.4,1197.0,83.1,115.0,13.85,138333.33333333334,7217.391304347826,9987.966305655837,693.4001670843776
4140,2011,160000,19.7,796.0,46.3,62.0,3.5615,12307.692307692309,2580.6451612903224,3455.723542116631,201.00502512562815
4141,2018,335000,25.17,799.0,53.3,72.0,8.8833,55833.333333333336,4652.777777777777,6285.178236397749,419.2740926157697
4142,2017,329000,20.63,1198.0,67.0,104.0,9.5714,47000.0,3163.4615384615386,4910.44776119403,274.6243739565943
4143,2017,775000,24.3,1248.0,88.5,200.0,12.6429,110714.28571428571,3875.0,8757.062146892655,620.9935897435897
4144,2020,524000,20.14,1197.0,81.86,113.75,20.465,131000.0,4606.593406593406,6401.172733935989,437.7610693400167
4145,2015,245000,22.74,796.0,47.3,69.0,5.2556,27222.222222222223,3550.7246376811595,5179.70401691332,307.7889447236181
4146,2015,610000,21.19,1396.0,88.73,219.66,9.8589,67777.77777777778,2777.0190294090867,6874.788684774033,436.9627507163324
4147,2015,615000,26.59,1248.0,74.0,190.0,8.2222,68333.33333333333,3236.842105263158,8310.81081081081,492.78846153846155
4148,2014,684000,20.77,1248.0,88.8,200.0,8.88,68400.0,3420.0,7702.702702702703,548.0769230769231
4149,2014,680000,20.77,1248.0,88.8,200.0,8.88,68000.0,3400.0,7657.657657657658,544.8717948717949
4150,2014,500000,20.45,1461.0,83.8,200.0,8.38,50000.0,2500.0,5966.587112171838,342.23134839151265
4151,2014,520000,20.45,1461.0,83.8,200.0,8.38,52000.0,2600.0,6205.250596658711,355.9206023271732
4152,2012,390000,18.890787401574805,1418.9650590551182,89.08584830216535,163.6975246062992,7.4238,32500.0,2382.4428679539883,4377.799700320309,274.8482053953457
4153,2012,434999,18.890787401574805,1418.9650590551182,89.08584830216535,163.6975246062992,7.4238,36249.916666666664,2657.3340131208124,4882.919209845216,306.5607551250513
4154,2010,350000,18.890787401574805,1418.9650590551182,89.08584830216535,163.6975246062992,6.3633,25000.0,2138.0897532920408,3928.79460285156,246.65864586761796
4155,2018,675000,24.4,1498.0,98.63,215.0,16.4383,112500.0,3139.5348837209303,6843.759505221536,450.6008010680908
4156,2019,675000,21.21,1197.0,81.8,113.0,16.36,135000.0,5973.451327433629,8251.833740831296,563.9097744360902
4157,2016,725000,21.7,1498.0,98.96,215.0,12.37,90625.0,3372.093023255814,7326.19240097009,483.97863818424565
4158,2018,650000,20.14,1498.0,88.0,230.0,14.6667,108333.33333333333,2826.086956521739,7386.363636363636,433.91188251001336
4159,2017,670000,22.54,1396.0,88.73,219.7,12.6757,95714.28571428571,3049.6131087847066,7550.997407866561,479.9426934097421
4160,2018,780000,22.54,1396.0,88.73,219.7,14.7883,130000.0,3550.295857988166,8790.713400202862,558.7392550143267
4161,2017,720000,28.09,1248.0,88.5,200.0,12.6429,102857.14285714286,3600.0,8135.593220338983,576.9230769230769
4162,2018,610000,22.0,1197.0,81.8,113.0,13.6333,101666.66666666667,5398.230088495575,7457.21271393643,509.60735171261484
4163,2017,600000,22.0,1498.0,108.495,250.0,15.4993,85714.28571428571,2400.0,5530.208765380893,400.5340453938585
4164,2016,535000,19.87,1461.0,83.8,200.0,10.475,66875.0,2675.0,6384.248210023867,366.18754277891856
4165,2009,142000,20.36,1197.0,78.9,111.7,5.26,9466.666666666666,1271.2623097582812,1799.7465145754118,118.62990810359231
4166,2017,515000,21.4,1197.0,83.1,115.0,11.8714,73571.42857142857,4478.260869565217,6197.352587244284,430.2422723475355
4167,2016,335000,20.63,1198.0,67.0,104.0,8.375,41875.0,3221.153846153846,5000.0,279.6327212020033
4168,2017,957000,21.38,1396.0,88.7,219.7,12.6714,136714.2857142857,4355.939918070096,10789.177001127395,685.5300859598854
4169,2017,605000,28.4,1248.0,74.02,190.0,10.5743,86428.57142857143,3184.2105263157896,8173.466630640368,484.77564102564105
4170,2013,316000,21.02,1248.0,88.76,200.0,8.0691,28727.272727272728,1580.0,3560.1622352410996,253.2051282051282
4171,2019,675000,20.0,999.0,72.0,96.0,14.4,135000.0,7031.25,9375.0,675.6756756756756
4172,2015,520000,26.59,1248.0,74.0,190.0,8.2222,57777.77777777778,2736.842105263158,7027.027027027027,416.6666666666667
4173,2011,265000,19.3,1248.0,73.9,190.0,5.6846,20384.615384615383,1394.7368421052631,3585.926928281461,212.3397435897436
4174,2016,395000,16.2,1199.0,74.0,110.0,9.25,49375.0,3590.909090909091,5337.8378378378375,329.44120100083404
4175,2016,385000,16.2,1199.0,74.0,110.0,9.25,48125.0,3500.0,5202.7027027027025,321.10091743119267
4176,2009,142000,18.9,1061.0,67.0,84.0,4.4667,9466.666666666666,1690.4761904761904,2119.402985074627,133.83600377002827
4177,2009,160000,19.81,1086.0,68.05,99.04,4.5367,10666.666666666666,1615.508885298869,2351.2123438648055,147.32965009208104
4178,2012,180000,19.09,1396.0,69.0,135.0,5.75,15000.0,1333.3333333333333,2608.695652173913,128.93982808022923
4179,2013,480000,16.8,1497.0,116.3,146.0,10.5727,43636.36363636364,3287.671232876712,4127.25709372313,320.64128256513027
4180,2015,470000,25.2,1248.0,74.0,190.0,8.2222,52222.22222222222,2473.684210526316,6351.351351351352,376.6025641025641
4181,2018,480000,20.89,1197.0,81.8,113.0,13.6333,80000.0,4247.787610619469,5867.9706601467,401.0025062656642
4182,2013,450000,28.4,1248.0,74.0,190.0,6.7273,40909.09090909091,2368.4210526315787,6081.081081081081,360.5769230769231
4183,2017,520000,23.4,1248.0,74.0,190.0,10.5714,74285.71428571429,2736.842105263158,7027.027027027027,416.6666666666667
4184,2019,700000,18.5,1194.0,94.93,119.0,18.986,140000.0,5882.35294117647,7373.854419045612,586.2646566164154
4185,2015,400000,18.9,1197.0,81.86,113.75,9.0956,44444.444444444445,3516.4835164835163,4886.391399951136,334.1687552213868
4186,2012,250000,21.1,814.0,55.2,74.5,4.6,20833.333333333332,3355.7046979865772,4528.985507246377,307.12530712530713
4187,2015,400000,21.63,998.0,67.04,90.0,7.4489,44444.444444444445,4444.444444444444,5966.587112171837,400.80160320641284
4188,2013,371000,21.21,1197.0,81.8,113.0,7.4364,33727.27272727273,3283.1858407079644,4535.452322738386,309.94152046783626
4189,2016,450000,18.9,1197.0,82.0,114.0,10.25,56250.0,3947.3684210526317,5487.804878048781,375.9398496240602
4190,2016,570000,23.0,1498.0,98.96,205.0,12.37,71250.0,2780.487804878049,5759.902991107519,380.5073431241656
4191,2013,300000,19.4,1198.0,86.8,109.0,7.8909,27272.727272727272,2752.293577981651,3456.221198156682,250.41736227045075
4192,2017,620000,18.6,1197.0,81.83,114.7,11.69,88571.42857142857,5405.405405405405,7576.683367957962,517.9615705931495
4193,2018,949000,17.4,1497.0,117.6,145.0,19.6,158166.66666666666,6544.827586206897,8069.727891156463,633.9345357381429
4194,2018,750000,16.5,1493.0,70.0,195.0,11.6667,125000.0,3846.153846153846,10714.285714285714,502.34427327528465
4195,2017,350000,23.1,998.0,67.04,90.0,9.5771,50000.0,3888.8888888888887,5220.763723150358,350.7014028056112
4196,2016,270000,23.01,999.0,67.0,91.0,8.375,33750.0,2967.032967032967,4029.8507462686566,270.27027027027026
4197,2013,235000,21.1,814.0,55.2,74.5,5.0182,21363.636363636364,3154.3624161073826,4257.246376811594,288.6977886977887
4198,2016,500000,20.4,1197.0,81.8,113.0,10.225,62500.0,4424.778761061947,6112.469437652812,417.7109440267335
4199,2012,220000,19.7,796.0,46.3,62.0,3.8583,18333.333333333332,3548.3870967741937,4751.619870410367,276.3819095477387
4200,2014,380000,23.4,1248.0,74.0,190.0,7.4,38000.0,2000.0,5135.135135135135,304.4871794871795
4201,2010,160000,20.92,998.0,67.1,90.0,4.7929,11428.57142857143,1777.7777777777778,2384.500745156483,160.32064128256513
4202,2010,160000,20.92,998.0,67.1,90.0,4.7929,11428.57142857143,1777.7777777777778,2384.500745156483,160.32064128256513
4203,2017,339000,20.3,998.0,68.05,94.14,9.7214,48428.57142857143,3601.019757807521,4981.631153563557,339.67935871743487
4204,2011,229999,15.3,1596.0,99.6,146.0,7.6615,17692.23076923077,1575.335616438356,2309.2269076305224,144.109649122807
4205,2016,400000,25.32,1198.0,77.0,190.0,9.625,50000.0,2105.2631578947367,5194.805194805195,333.889816360601
4206,2018,470000,25.4,1186.0,73.97,190.24,12.3283,78333.33333333333,2470.5634987384356,6353.927267811275,396.2900505902192
4207,2019,575000,19.4,1194.0,94.93,120.0,18.986,115000.0,4791.666666666667,6057.094701358896,481.57453936348406
4208,2019,325000,22.5,999.0,67.0,91.0,13.4,65000.0,3571.4285714285716,4850.746268656716,325.3253253253253
4209,2014,350000,20.51,998.0,67.04,90.0,6.704,35000.0,3888.8888888888887,5220.763723150358,350.7014028056112
4210,2013,225000,21.79,998.0,67.05,90.0,6.0955,20454.545454545456,2500.0,3355.7046979865772,225.45090180360722
4211,2018,740000,27.39,1248.0,74.0,190.0,12.3333,123333.33333333333,3894.7368421052633,10000.0,592.9487179487179
4212,2016,550000,18.2,1199.0,88.7,110.0,11.0875,68750.0,5000.0,6200.676437429537,458.7155963302752
4213,2019,650000,22.0,1197.0,81.8,113.0,16.36,130000.0,5752.212389380531,7946.2102689486555,543.0242272347535
4214,2017,625000,16.78,1496.0,88.73,132.0,12.6757,89285.71428571429,4734.848484848485,7043.840865547165,417.7807486631016
4215,2018,600000,22.0,1197.0,81.8,113.0,13.6333,100000.0,5309.734513274337,7334.963325183375,501.2531328320802
4216,2017,450000,24.0,1186.0,73.97,190.24,10.5671,64285.71428571428,2365.4331370899913,6083.547384074625,379.4266441821248
4217,2019,779000,19.0,1199.0,88.76,110.0,17.752,155800.0,7081.818181818182,8776.475890040558,649.7080900750625
4218,2016,645000,14.3,1598.0,103.5,153.0,12.9375,80625.0,4215.686274509804,6231.884057971014,403.62953692115144
4219,2016,300000,25.17,799.0,53.3,72.0,6.6625,37500.0,4166.666666666667,5628.517823639775,375.4693366708386
4220,2014,540000,19.01,1461.0,108.5,248.0,10.85,54000.0,2177.4193548387098,4976.958525345623,369.60985626283366
4221,2018,580000,23.1,998.0,67.04,90.0,11.1733,96666.66666666667,6444.444444444444,8651.551312649164,581.1623246492986
4222,2017,459999,22.95,1248.0,74.0,190.0,10.5714,65714.14285714286,2421.047368421053,6216.2027027027025,368.5889423076923
4223,2015,635000,25.2,1248.0,74.0,190.0,8.2222,70555.55555555556,3342.1052631578946,8581.081081081082,508.81410256410254
4224,2013,525000,23.4,1248.0,74.0,190.0,6.7273,47727.27272727273,2763.157894736842,7094.594594594595,420.6730769230769
4225,2015,350000,15.8,1172.0,67.1,96.0,7.4556,38888.88888888889,3645.8333333333335,5216.095380029807,298.6348122866894
4226,2008,320000,19.3,1248.0,73.9,190.0,4.6188,20000.0,1684.2105263157894,4330.1759133964815,256.4102564102564
4227,2011,227000,15.04,1598.0,103.6,153.0,7.9692,17461.53846153846,1483.6601307189542,2191.119691119691,142.0525657071339
4228,2018,275000,23.0,999.0,67.0,91.0,11.1667,45833.333333333336,3021.978021978022,4104.477611940299,275.27527527527525
4229,2013,300000,18.9,1197.0,82.0,114.0,7.4545,27272.727272727272,2631.5789473684213,3658.5365853658536,250.6265664160401
4230,2015,550000,20.34,1498.0,103.2,250.0,11.4667,61111.11111111111,2200.0,5329.457364341085,367.1562082777036
4231,2016,550000,20.4,1197.0,81.8,113.0,10.225,68750.0,4867.256637168141,6723.716381418093,459.4820384294068
4232,2017,900000,21.66,1498.0,108.6,250.0,15.5143,128571.42857142857,3600.0,8287.292817679558,600.8010680907877
4233,2010,165000,19.7,796.0,46.3,62.0,3.3071,11785.714285714286,2661.2903225806454,3563.7149028077756,207.28643216080403
4234,2014,210000,21.1,814.0,55.2,74.5,5.52,21000.0,2818.7919463087246,3804.3478260869565,257.985257985258
4235,2016,650000,19.64,1461.0,108.45,245.0,13.5562,81250.0,2653.061224489796,5993.545412632549,444.90075290896647
4236,2019,390000,23.01,999.0,67.0,91.0,13.4,78000.0,4285.714285714285,5820.895522388059,390.3903903903904
4237,2016,260000,25.17,799.0,53.3,72.0,6.6625,32500.0,3611.1111111111113,4878.048780487805,325.4067584480601
4238,2013,450000,19.1,1197.0,85.8,114.0,7.8,40909.09090909091,3947.3684210526317,5244.755244755245,375.9398496240602
4239,2008,130000,19.81,1086.0,68.05,99.04,4.2531,8125.0,1312.600969305331,1910.3600293901543,119.70534069981584
4240,2010,210000,21.12,1248.0,88.8,200.0,6.3429,15000.0,1050.0,2364.864864864865,168.26923076923077
4241,2014,750000,25.1,1498.0,98.6,200.0,9.86,75000.0,3750.0,7606.490872210954,500.6675567423231
4242,2017,270000,20.3,998.0,68.05,94.14,9.7214,38571.42857142857,2868.0688336520075,3967.670830271859,270.54108216432866
4243,2017,700000,17.5,1373.0,91.1,130.0,13.0143,100000.0,5384.615384615385,7683.863885839737,509.8324836125273
4244,2010,130000,19.7,796.0,46.3,62.0,3.3071,9285.714285714286,2096.7741935483873,2807.7753779697628,163.31658291457288
4245,2015,650000,20.77,1248.0,88.8,200.0,9.8667,72222.22222222222,3250.0,7319.81981981982,520.8333333333334
4246,2005,55000,19.7,796.0,46.3,62.0,2.4368,2894.7368421052633,887.0967741935484,1187.9049676025918,69.09547738693468
4247,2017,475000,20.51,998.0,67.0,90.0,9.5714,67857.14285714286,5277.777777777777,7089.55223880597,475.9519038076152
4248,2013,325000,21.64,1461.0,84.8,200.0,7.7091,29545.454545454544,1625.0,3832.547169811321,222.45037645448323
4249,2017,615000,19.0,1199.0,88.7,110.0,12.6714,87857.14285714286,5590.909090909091,6933.483652762119,512.9274395329442
4250,2015,390000,18.9,1197.0,82.0,114.0,9.1111,43333.333333333336,3421.0526315789475,4756.09756097561,325.81453634085216
4251,2019,650000,22.0,1197.0,81.8,113.0,16.36,130000.0,5752.212389380531,7946.2102689486555,543.0242272347535
4252,2015,440000,20.4,1197.0,81.8,113.0,9.0889,48888.88888888889,3893.8053097345132,5378.973105134474,367.5856307435255
4253,2014,600000,26.0,1498.0,98.6,200.0,9.86,60000.0,3000.0,6085.192697768763,400.5340453938585
4254,2012,170000,16.2,995.0,62.1,90.3,5.175,14166.666666666666,1882.6135105204874,2737.5201288244766,170.85427135678393
